ID	start	stop	Strand	Length	PID	Gene	Synonym	COG	sanger_anot	Possible.DR.phage.PEPPE.	essential.	Annotation	Filter_criteria	Filter
2358995..2359057	2358995	2359057	+	550	15609237	-	Rv2100	-	 V	repeat13E12	nonessential	hypothetical protein	Annotation + Marin et al 2022	DISCARD
2359163..2359213	2359163	2359213	+	550	15609237	-	Rv2100	-	 V	repeat13E12	nonessential	hypothetical protein	Annotation + Marin et al 2022	DISCARD
2359554..2359613	2359554	2359613	+	550	15609237	-	Rv2100	-	 V	repeat13E12	nonessential	hypothetical protein	Annotation + Marin et al 2022	DISCARD
2359778..2359852	2359778	2359852	+	550	15609237	-	Rv2100	-	 V	repeat13E12	nonessential	hypothetical protein	Annotation + Marin et al 2022	DISCARD
2359923..2359982	2359923	2359982	+	550	15609237	-	Rv2100	-	 V	repeat13E12	nonessential	hypothetical protein	Annotation + Marin et al 2022	DISCARD
2365407..2365464	2365407	2365464	I	NA	NA		IG2135_Rv2104c-Rv2105						Annotation + Marin et al 2022	DISCARD
2365465..2365791	2365465	2365791	+	108	15609242	-	Rv2105	COG2963L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
2365788..2366726	2365788	2366726	+	312	15609243	-	Rv2106	COG2801L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
2366727..2366778	2366727	2366778	I	NA	NA		IG2137_Rv2106-Rv2107			repeat			Annotation + Marin et al 2022	DISCARD
2366889..2366967	2366889	2366967	I	NA	NA		IG2137_Rv2106-Rv2107			repeat			Annotation + Marin et al 2022	DISCARD
2367028..2367060	2367028	2367060	I	NA	NA		IG2137_Rv2106-Rv2107			repeat			Annotation + Marin et al 2022	DISCARD
2381446..2381513	2381446	2381513	+	473	57116948	PPE37	Rv2123	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2387281..2387659	2387281	2387659	-	256	57116949	PE_PGRS37	Rv2126c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2423328..2423387	2423328	2423387	-	532	57116953	PE_PGRS38	Rv2162c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2423424..2423425	2423424	2423425	-	532	57116953	PE_PGRS38	Rv2162c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2423526..2423687	2423526	2423687	-	532	57116953	PE_PGRS38	Rv2162c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2423705..2423775	2423705	2423775	-	532	57116953	PE_PGRS38	Rv2162c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2423776..2423788	2423776	2423788	-	532	57116953	PE_PGRS38	Rv2162c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + homoplasy analysis	DISCARD
2423789..2424293	2423789	2424293	-	532	57116953	PE_PGRS38	Rv2162c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2424483..2424537	2424483	2424537	-	532	57116953	PE_PGRS38	Rv2162c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2430107..2430158	2430107	2430158	I	NA	NA		IG2198_Rv2166c-Rv2167c						Annotation + Marin et al 2022	DISCARD
2430159..2431199	2430159	2431199	-	346	15609304	-	Rv2167c	COG2801L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
2431094..2431420	2431094	2431420	-	108	15609305	-	Rv2168c	COG2963L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
2431421..2431481	2431421	2431481	I	NA	NA		IG2200_Rv2168c-Rv2169c						Annotation + Marin et al 2022	DISCARD
2439177..2439281	2439177	2439281	I	NA	NA		IG2208_Rv2176-Rv2177c						Annotation + Marin et al 2022	DISCARD
2439282..2439947	2439282	2439947	-	221	15609314	-	Rv2177c	COG3547L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
2439948..2439954	2439948	2439954	I	NA	NA		IG2209_Rv2177c-Rv2178c						Annotation + Marin et al 2022	DISCARD
2440279..2440331	2440279	2440331	I	NA	NA		IG2209_Rv2177c-Rv2178c						Annotation + Marin et al 2022	DISCARD
2550002..2550029	2550002	2550029	-	301	15609414	-	Rv2277c	COG0584C	 VI		essential	glycerolphosphodiesterase	Marin et al 2022 + homoplasy analysis	DISCARD
2550030..2550064	2550030	2550064	I	NA	NA		IG2310_Rv2277c-Rv2278						Annotation + Marin et al 2022	DISCARD
2550065..2550391	2550065	2550391	+	108	15609415	-	Rv2278	COG2963L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
2550388..2551326	2550388	2551326	+	312	15609416	-	Rv2279	COG2801L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
2551327..2551378	2551327	2551378	I	NA	NA		IG2312_Rv2279-Rv2280						Annotation + Marin et al 2022	DISCARD
2625888..2626172	2625888	2626172	-	94	15609483	esxO	Rv2346c	-	 VI		nonessential	putative ESAT-6 like protein ESXO (ESAT-6 like protein 6)	Marin et al 2022 + homoplasy analysis	DISCARD
2626173..2626222	2626173	2626222	I	NA	NA		IG2385_Rv2346c-Rv2347c						Marin et al 2022 + homoplasy analysis	DISCARD
2626223..2626519	2626223	2626519	-	98	15609484	esxP	Rv2347c	-	 VI		nonessential	putative ESAT-6 like protein ESXP (ESAT-6 like protein 7)	Marin et al 2022 + homoplasy analysis	DISCARD
2626654..2626688	2626654	2626688	-	108	15609485	-	Rv2348c	-	 VI		nonessential	hypothetical protein	Marin et al 2022 + homoplasy analysis	DISCARD
2630144..2630239	2630144	2630239	-	512	15609487	plcB	Rv2350c	COG3511M	 II.B.5		nonessential	membrane-associated phospholipase C	Marin et al 2022 + homoplasy analysis	DISCARD
2631598..2631599	2631598	2631599	-	512	15609488	plcA	Rv2351c	COG3511M	 II.B.5		nonessential	membrane-associated phospholipase C	Marin et al 2022 + homoplasy analysis	DISCARD
2631619..2631620	2631619	2631620	-	512	15609488	plcA	Rv2351c	COG3511M	 II.B.5		nonessential	membrane-associated phospholipase C	Marin et al 2022 + homoplasy analysis	DISCARD
2632923..2634098	2632923	2634098	-	391	57116974	PPE38	Rv2352c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2634099..2634527	2634099	2634527	I	NA	NA		IG2391_Rv2352c-Rv2353c			repeat			Annotation + Marin et al 2022	DISCARD
2634528..2635592	2634528	2635592	-	354	57116975	PPE39	Rv2353c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2635593..2635627	2635593	2635627	I	NA	NA		IG2392_Rv2353c-Rv2354			repeat			Annotation + Marin et al 2022	DISCARD
2635628..2635954	2635628	2635954	+	108	15609491	-	Rv2354	COG2963L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
2635951..2636889	2635951	2636889	+	312	15609492	-	Rv2355	COG2801L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
2636890..2637037	2636890	2637037	I	NA	NA		IG2394_Rv2355-Rv2356c			repeat			Annotation + Marin et al 2022	DISCARD
2637255..2637534	2637255	2637534	I	NA	NA		IG2394_Rv2355-Rv2356c			repeat			Annotation + Marin et al 2022	DISCARD
2638349..2638560	2638349	2638560	-	615	57116976	PPE40	Rv2356c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2638985..2639535	2638985	2639535	-	615	57116976	PPE40	Rv2356c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2639536..2639622	2639536	2639622	I	NA	NA		IG2395_Rv2356c-Rv2357c						Annotation + Marin et al 2022	DISCARD
2651843..2651910	2651843	2651910	+	61	57116979	PE_PGRS40	Rv2371	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2693239..2693589	2693239	2693589	+	361	57116982	PE_PGRS41	Rv2396	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2693609..2693854	2693609	2693854	+	361	57116982	PE_PGRS41	Rv2396	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2720671..2720775	2720671	2720775	I	NA	NA		IG2463_Rv2423-Rv2424c						Annotation + Marin et al 2022	DISCARD
2720776..2721448	2720776	2721448	-	333	15609561	-	Rv2424c	COG3547L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
2721812..2721865	2721812	2721865	I	NA	NA		IG2464_Rv2424c-Rv2425c						Annotation + Marin et al 2022	DISCARD
2784609..2784656	2784609	2784656	I	NA	NA		IG2519_Rv2478c-Rv2479c						Annotation + Marin et al 2022	DISCARD
2784657..2785697	2784657	2785697	-	346	15609616	-	Rv2479c	COG2801L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
2785592..2785918	2785592	2785918	-	108	15609617	-	Rv2480c	COG2963L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
2785919..2785982	2785919	2785982	I	NA	NA		IG2521_Rv2480c-Rv2481c						Annotation + Marin et al 2022	DISCARD
2795376..2795395	2795376	2795395	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2795561..2795578	2795561	2795578	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2795674..2795724	2795674	2795724	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2795854..2795868	2795854	2795868	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2795872..2796011	2795872	2796011	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2796483..2796488	2796483	2796488	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2796490..2796492	2796490	2796492	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2796747..2796761	2796747	2796761	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2796871..2796923	2796871	2796923	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2797259..2797355	2797259	2797355	-	694	57116995	PE_PGRS42	Rv2487c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2801405..2801452	2801405	2801452	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2801456..2801471	2801456	2801471	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2801822..2802331	2801822	2802331	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2802743..2802850	2802743	2802850	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2802853..2803162	2802853	2803162	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2803467..2803712	2803467	2803712	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2803721..2803773	2803721	2803773	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2803777..2803783	2803777	2803783	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2803823..2803883	2803823	2803883	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2804102..2804164	2804102	2804164	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2804375..2804706	2804375	2804706	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2804720..2804723	2804720	2804723	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2804746..2804750	2804746	2804750	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2804756..2804823	2804756	2804823	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2804906..2805754	2804906	2805754	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2806110..2806206	2806110	2806206	-	1660	57116996	PE_PGRS43	Rv2490c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2828486..2828555	2828486	2828555	I	NA	NA		IG2552_Rv2511-Rv2512c						Annotation + Marin et al 2022	DISCARD
2828556..2829803	2828556	2829803	-	415	15609649	-	Rv2512c	COG3328L	 IV.B.1	phage	nonessential	IS1081 transposase	Annotation + Marin et al 2022	DISCARD
2829804..2829938	2829804	2829938	I	NA	NA		IG2553_Rv2512c-Rv2513						Annotation + Marin et al 2022	DISCARD
2836272..2836324	2836272	2836324	+	492	57116998	PE26	Rv2519	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE family protein	Annotation + Marin et al 2022	DISCARD
2866851..2867127	2866851	2867127	+	219	15609680	lppA	Rv2543	-	 II.C.1		nonessential	lipoprotein LppA	Marin et al 2022 + homoplasy analysis	DISCARD
2867124..2867786	2867124	2867786	+	220	15609681	lppB	Rv2544	-	 II.C.1		nonessential	lipoprotein LppB	Marin et al 2022 + homoplasy analysis	DISCARD
2921969..2922026	2921969	2922026	+	543	57117002	PE_PGRS44	Rv2591	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2922097..2922119	2922097	2922119	+	543	57117002	PE_PGRS44	Rv2591	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2922181..2922254	2922181	2922254	+	543	57117002	PE_PGRS44	Rv2591	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2922357..2922373	2922357	2922373	+	543	57117002	PE_PGRS44	Rv2591	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2922436..2922459	2922436	2922459	+	543	57117002	PE_PGRS44	Rv2591	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2922725..2922835	2922725	2922835	+	543	57117002	PE_PGRS44	Rv2591	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2922867..2922930	2922867	2922930	+	543	57117002	PE_PGRS44	Rv2591	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2922937..2922960	2922937	2922960	+	543	57117002	PE_PGRS44	Rv2591	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2923091..2923143	2923091	2923143	+	543	57117002	PE_PGRS44	Rv2591	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2935119..2935172	2935119	2935172	+	580	57117005	PPE42	Rv2608	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
2943754..2943801	2943754	2943801	-	461	57117008	PE_PGRS45	Rv2615c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2944205..2944985	2944205	2944985	-	461	57117008	PE_PGRS45	Rv2615c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2944986..2945233	2944986	2945233	I	NA	NA		IG2659_Rv2615c-Rv2616						Annotation + Marin et al 2022	DISCARD
2960226..2960592	2960226	2960592	-	778	57117010	PE_PGRS46	Rv2634c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2960877..2960880	2960877	2960880	-	778	57117010	PE_PGRS46	Rv2634c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2960929..2961063	2960929	2961063	-	778	57117010	PE_PGRS46	Rv2634c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2961069..2961071	2961069	2961071	-	778	57117010	PE_PGRS46	Rv2634c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2961078..2961083	2961078	2961083	-	778	57117010	PE_PGRS46	Rv2634c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2961085..2961231	2961085	2961231	-	778	57117010	PE_PGRS46	Rv2634c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2961334..2961341	2961334	2961341	-	778	57117010	PE_PGRS46	Rv2634c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2961355..2961356	2961355	2961356	-	778	57117010	PE_PGRS46	Rv2634c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2961366..2961401	2961366	2961401	-	778	57117010	PE_PGRS46	Rv2634c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2961409..2961412	2961409	2961412	-	778	57117010	PE_PGRS46	Rv2634c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2961446..2961938	2961446	2961938	-	778	57117010	PE_PGRS46	Rv2634c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2961961..2961962	2961961	2961962	-	778	57117010	PE_PGRS46	Rv2634c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
2972101..2972159	2972101	2972159	I	NA	NA		IG2691_Rv2647-Rv2648						Annotation + Marin et al 2022	DISCARD
2972160..2972486	2972160	2972486	+	108	15609785	-	Rv2648	COG2963L	 IV.B.1	phage	nonessential	transposase IS6110	Annotation + Marin et al 2022	DISCARD
2972435..2973421	2972435	2973421	+	328	15609786	-	Rv2649	COG2801L	 IV.B.1	phage	nonessential	transposase IS6110	Annotation + Marin et al 2022	DISCARD
2973422..2973473	2973422	2973473	I	NA	NA		IG2693_Rv2649-Rv2650c			repeat			Annotation + Marin et al 2022	DISCARD
2974050..2974162	2974050	2974162	-	479	15609787	-	Rv2650c	COG4653R	 IV.B.3	phage	nonessential	phiRv2 prophage protein	Annotation + Marin et al 2022	DISCARD
2974273..2974345	2974273	2974345	-	479	15609787	-	Rv2650c	COG4653R	 IV.B.3	phage	nonessential	phiRv2 prophage protein	Annotation + Marin et al 2022	DISCARD
2974410..2974758	2974410	2974758	-	479	15609787	-	Rv2650c	COG4653R	 IV.B.3	phage	nonessential	phiRv2 prophage protein	Annotation + Marin et al 2022	DISCARD
2974767..2975136	2974767	2975136	-	479	15609787	-	Rv2650c	COG4653R	 IV.B.3	phage	nonessential	phiRv2 prophage protein	Annotation + Marin et al 2022	DISCARD
2975263..2975329	2975263	2975329	-	177	15609788	-	Rv2651c	COG3740R	 IV.B.3	phage	nonessential	phiRv2 prophage protease	Annotation + Marin et al 2022	DISCARD
2975390..2975461	2975390	2975461	-	177	15609788	-	Rv2651c	COG3740R	 IV.B.3	phage	nonessential	phiRv2 prophage protease	Annotation + Marin et al 2022	DISCARD
2975465..2975697	2975465	2975697	-	177	15609788	-	Rv2651c	COG3740R	 IV.B.3	phage	nonessential	phiRv2 prophage protease	Annotation + Marin et al 2022	DISCARD
2975726..2975775	2975726	2975775	-	177	15609788	-	Rv2651c	COG3740R	 IV.B.3	phage	nonessential	phiRv2 prophage protease	Annotation + Marin et al 2022	DISCARD
2975776..2975927	2975776	2975927	I	NA	NA		IG2695_Rv2651c-Rv2652c			repeat			Annotation + Marin et al 2022	DISCARD
2975928..2975962	2975928	2975962	-	208	15609789	-	Rv2652c	-	 IV.B.3	phage	nonessential	phiRv2 prophage protein	Annotation + Marin et al 2022	DISCARD
2976555..2976585	2976555	2976585	I	NA	NA		IG2696_Rv2652c-Rv2653c			repeat			Annotation + homoplasy analysis	DISCARD
2978905..2979050	2978905	2979050	-	130	15609793	-	Rv2656c	-	 IV.B.3	phage	nonessential	phiRv2 prophage protein	Annotation + Marin et al 2022	DISCARD
2979049..2979050	2979049	2979050	-	86	15609794	-	Rv2657c	-	 IV.B.3	phage	nonessential	phiRv2 prophage protein	Annotation + Marin et al 2022	DISCARD
2982981..2983070	2982981	2983070	I	NA	NA		IG2709_Rv2665-Rv2666						Annotation + Marin et al 2022	DISCARD
2983071..2983859	2983071	2983859	+	267	15609803	-	Rv2666	COG3328L	 IV.B.1	phage	nonessential	truncated IS1081 transposase	Annotation + Marin et al 2022	DISCARD
3054576..3054941	3054576	3054941	+	525	57117018	PE_PGRS47	Rv2741	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3054952..3055236	3054952	3055236	+	525	57117018	PE_PGRS47	Rv2741	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE-PGRS family protein	Annotation + Marin et al 2022	DISCARD
3059792..3059850	3059792	3059850	I	NA	NA		IG2792_Rv2747-Rv2748c						Marin et al 2022 + homoplasy analysis	DISCARD
3076898..3076962	3076898	3076962	-	394	57117022	PPE43	Rv2768c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PPE family protein	Annotation + Marin et al 2022	DISCARD
3078168..3078218	3078168	3078218	-	275	57117023	PE27	Rv2769c	-	 IV.C.1	PE/PPE/PGRS	nonessential	PE family protein	Annotation + Marin et al 2022	DISCARD
3100170..3100201	3100170	3100201	I	NA	NA		IG2835_Rv2790c-Rv2791c						Annotation + Marin et al 2022	DISCARD
3100202..3100401	3100202	3100401	-	459	15609928	-	Rv2791c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3100446..3100511	3100446	3100511	-	459	15609928	-	Rv2791c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3100515..3100571	3100515	3100571	-	459	15609928	-	Rv2791c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3100694..3100799	3100694	3100799	-	459	15609928	-	Rv2791c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3100879..3100939	3100879	3100939	-	459	15609928	-	Rv2791c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3100965..3101132	3100965	3101132	-	459	15609928	-	Rv2791c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3101235..3101377	3101235	3101377	-	459	15609928	-	Rv2791c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3101429..3101543	3101429	3101543	-	459	15609928	-	Rv2791c	COG0675L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3116748..3116766	3116748	3116766	I	NA	NA		IG2856_Rv2811-Rv2812						Annotation + Marin et al 2022	DISCARD
3116843..3116989	3116843	3116989	+	469	15609949	-	Rv2812	COG2801L	 IV.B.1	phage	essential	transposase	Annotation + Marin et al 2022	DISCARD
3119560..3119563	3119560	3119563	I	NA	NA		IG2858_Rv2813-Rv2814c						Annotation + Marin et al 2022	DISCARD
3119566..3120565	3119566	3120565	I	NA	NA		IG2858_Rv2813-Rv2814c						Annotation + Marin et al 2022	DISCARD
3120566..3121504	3120566	3121504	-	312	15609951	-	Rv2814c	COG2801L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3121501..3121827	3121501	3121827	-	108	15609952	-	Rv2815c	COG2963L	 IV.B.1	phage	nonessential	transposase	Annotation + Marin et al 2022	DISCARD
3121828..3122702	3121828	3122702	I	NA	NA		IG2860_Rv2815c-Rv2816c						Annotation + Marin et al 2022	DISCARD
3122803..3122918	3122803	3122918	I	NA	NA		IG2860_Rv2815c-Rv2816c						Annotation + Marin et al 2022	DISCARD
3122931..3122942	3122931	3122942	I	NA	NA		IG2860_Rv2815c-Rv2816c						Annotation + Marin et al 2022	DISCARD
3122943..3122947	3122943	3122947	I	NA	NA		IG2860_Rv2815c-Rv2816c						Annotation + homoplasy analysis	DISCARD
3122948..3122954	3122948	3122954	I	NA	NA		IG2860_Rv2815c-Rv2816c						Annotation + Marin et al 2022	DISCARD
3122955..3123026	3122955	3123026	I	NA	NA		IG2860_Rv2815c-Rv2816c						Annotation + homoplasy analysis	DISCARD
3123027..3123283	3123027	3123283	I	NA	NA		IG2860_Rv2815c-Rv2816c						Annotation + Marin et al 2022	DISCARD
3123284..3123315	3123284	3123315	I	NA	NA		IG2860_Rv2815c-Rv2816c						Annotation + homoplasy analysis	DISCARD
3123316..3123353	3123316	3123353	I	NA	NA		IG2860_Rv2815c-Rv2816c						Annotation + Marin et al 2022	DISCARD
